order_id,item_id,product_id,quantity,list_price,discount,total_price
713,2,97,2,349.99,0.1,699.88
713,3,53,1,749.99,0.07,749.92
713,4,108,2,449.99,0.07,899.91
714,1,92,2,209.99,0.2,419.78
715,1,61,2,4999.99,0.1,9999.88
715,2,50,1,5999.99,0.2,5999.79
716,1,111,2,470.99,0.1,941.88
716,2,93,2,209.99,0.07,419.91
716,3,79,1,402.99,0.1,402.89
716,4,4,2,2899.99,0.05,5799.93
717,1,56,2,5499.99,0.05,10999.93
717,2,93,1,209.99,0.2,209.79
718,1,92,2,209.99,0.07,419.91
718,2,40,2,4999.99,0.07,9999.91
718,3,64,2,489.99,0.1,979.88
719,1,100,1,489.99,0.2,489.79
720,1,111,1,470.99,0.07,470.92
720,2,6,1,469.99,0.1,469.89
721,1,45,2,869.99,0.07,1739.91
721,2,102,1,489.99,0.1,489.89
721,3,73,2,749.99,0.05,1499.93
721,4,33,1,469.99,0.2,469.79
722,1,22,2,269.99,0.07,539.91
722,2,3,1,999.99,0.05,999.94
722,3,104,2,481.99,0.1,963.88
723,1,24,2,549.99,0.07,1099.91
723,2,16,1,599.99,0.05,599.94
723,3,108,1,449.99,0.07,449.92
724,1,23,1,299.99,0.05,299.94
724,2,75,1,599.99,0.2,599.79
724,3,102,1,489.99,0.05,489.94
724,4,55,1,2699.99,0.2,2699.79
725,1,90,1,209.99,0.1,209.89
725,2,91,1,349.99,0.05,349.94
725,3,77,2,799.99,0.07,1599.91
725,4,62,2,3499.99,0.1,6999.88
726,1,64,1,489.99,0.2,489.79
727,1,78,1,647.99,0.07,647.92
727,2,82,2,659.99,0.05,1319.93
728,1,70,1,659.99,0.05,659.94
728,2,56,1,5499.99,0.1,5499.89
728,3,91,1,349.99,0.1,349.89
728,4,58,1,4999.99,0.07,4999.92
729,1,101,2,339.99,0.1,679.88
730,1,59,2,2599.99,0.05,5199.93
730,2,79,1,402.99,0.1,402.89
730,3,96,2,349.99,0.07,699.91
730,4,13,1,269.99,0.1,269.89
731,1,91,1,349.99,0.05,349.94
731,2,49,1,3499.99,0.2,3499.79
731,3,67,2,250.99,0.2,501.78
731,4,29,1,999.99,0.2,999.79
732,1,47,1,5299.99,0.07,5299.92
732,2,4,2,2899.99,0.07,5799.91
733,1,84,1,109.99,0.05,109.94
733,2,55,1,2699.99,0.2,2699.79
733,3,102,2,489.99,0.1,979.88
734,1,26,1,599.99,0.2,599.79
734,2,3,1,999.99,0.05,999.94
734,3,84,2,109.99,0.2,219.78
734,4,65,2,346.99,0.1,693.88
735,1,71,2,416.99,0.1,833.88
735,2,10,2,1549.0,0.07,3097.93
736,1,56,2,5499.99,0.05,10999.93
736,2,17,1,429.0,0.1,428.9
736,3,62,2,3499.99,0.2,6999.78
737,1,52,1,875.99,0.05,875.94
737,2,19,2,449.0,0.07,897.93
737,3,77,2,799.99,0.07,1599.91
737,4,34,1,469.99,0.2,469.79
738,1,82,2,659.99,0.07,1319.91
738,2,38,2,549.99,0.2,1099.78
738,3,25,1,499.99,0.1,499.89
738,4,63,1,3499.99,0.07,3499.92
739,1,3,1,999.99,0.2,999.79
740,1,81,1,1099.99,0.05,1099.94
740,2,94,2,249.99,0.2,499.78
740,3,11,1,1680.99,0.2,1680.79
740,4,19,1,449.0,0.2,448.8
740,5,12,2,549.99,0.07,1099.91
741,1,58,1,4999.99,0.05,4999.94
741,2,76,1,299.99,0.07,299.92
741,3,21,2,269.99,0.07,539.91
741,4,56,2,5499.99,0.05,10999.93
742,1,107,2,416.99,0.05,833.93
742,2,45,1,869.99,0.07,869.92
743,1,80,1,761.99,0.05,761.94
744,1,33,2,469.99,0.2,939.78
745,1,95,2,299.99,0.05,599.93
745,2,22,2,269.99,0.2,539.78
745,3,78,1,647.99,0.1,647.89
746,1,99,1,299.99,0.1,299.89
747,1,110,1,470.99,0.07,470.92
747,2,86,1,149.99,0.2,149.79
747,3,33,2,469.99,0.1,939.88
747,4,81,1,1099.99,0.07,1099.92
748,1,16,2,599.99,0.1,1199.88
748,2,83,2,149.99,0.05,299.93
748,3,41,1,1469.99,0.07,1469.92
748,4,35,2,832.99,0.2,1665.78
749,1,9,1,2999.99,0.2,2999.79
749,2,28,1,2499.99,0.05,2499.94
749,3,79,1,402.99,0.2,402.79
749,4,24,1,549.99,0.05,549.94
749,5,40,1,4999.99,0.07,4999.92
750,1,72,1,619.99,0.05,619.94
750,2,78,2,647.99,0.1,1295.88
751,1,45,2,869.99,0.05,1739.93
752,1,12,2,549.99,0.05,1099.93
752,2,31,2,1632.99,0.05,3265.93
753,1,105,2,533.99,0.07,1067.91
753,2,7,2,3999.99,0.2,7999.78
753,3,36,2,832.99,0.1,1665.88
753,4,95,1,299.99,0.07,299.92
753,5,66,1,250.99,0.2,250.79
754,1,74,2,439.99,0.07,879.91
754,2,12,2,549.99,0.07,1099.91
754,3,3,1,999.99,0.05,999.94
754,4,67,2,250.99,0.05,501.93
754,5,7,1,3999.99,0.2,3999.79
755,1,80,2,761.99,0.07,1523.91
755,2,43,2,5299.99,0.05,10599.93
755,3,57,2,1999.99,0.1,3999.88
756,1,64,1,489.99,0.1,489.89
756,2,17,2,429.0,0.05,857.95
757,1,95,1,299.99,0.1,299.89
758,1,22,2,269.99,0.07,539.91
758,2,99,1,299.99,0.1,299.89
758,3,27,1,999.99,0.07,999.92
758,4,65,2,346.99,0.07,693.91
758,5,109,1,416.99,0.2,416.79
759,1,93,2,209.99,0.05,419.93
759,2,78,1,647.99,0.07,647.92
760,1,21,2,269.99,0.07,539.91
760,2,29,2,999.99,0.07,1999.91
761,1,43,1,5299.99,0.07,5299.92
761,2,52,2,875.99,0.2,1751.78
762,1,102,2,489.99,0.05,979.93
763,1,90,1,209.99,0.07,209.92
763,2,103,1,551.99,0.1,551.89
764,1,55,1,2699.99,0.07,2699.92
764,2,95,2,299.99,0.05,599.93
764,3,81,2,1099.99,0.07,2199.91
765,1,28,2,2499.99,0.2,4999.78
765,2,12,1,549.99,0.07,549.92
765,3,25,1,499.99,0.2,499.79
765,4,53,1,749.99,0.2,749.79
765,5,65,1,346.99,0.05,346.94
766,1,111,1,470.99,0.2,470.79
767,1,63,1,3499.99,0.1,3499.89
767,2,29,1,999.99,0.07,999.92
767,3,41,2,1469.99,0.05,2939.93
767,4,77,2,799.99,0.05,1599.93
768,1,31,1,1632.99,0.2,1632.79
768,2,76,1,299.99,0.2,299.79
769,1,8,1,1799.99,0.1,1799.89
769,2,6,2,469.99,0.05,939.93
769,3,36,2,832.99,0.07,1665.91
770,1,110,1,470.99,0.05,470.94
770,2,42,1,2299.99,0.2,2299.79
770,3,103,1,551.99,0.2,551.79
770,4,11,2,1680.99,0.05,3361.93
771,1,13,2,269.99,0.2,539.78
771,2,88,1,189.99,0.2,189.79
772,1,103,1,551.99,0.07,551.92
773,1,92,1,209.99,0.1,209.89
773,2,14,1,269.99,0.05,269.94
773,3,17,2,429.0,0.2,857.8
773,4,33,2,469.99,0.07,939.91
774,1,65,1,346.99,0.05,346.94
774,2,36,2,832.99,0.05,1665.93
774,3,20,1,599.99,0.2,599.79
774,4,73,1,749.99,0.05,749.94
774,5,58,2,4999.99,0.1,9999.88
775,1,39,1,1499.99,0.07,1499.92
776,1,28,1,2499.99,0.2,2499.79
776,2,42,2,2299.99,0.2,4599.78
776,3,71,1,416.99,0.1,416.89
776,4,35,1,832.99,0.1,832.89
777,1,5,1,1320.99,0.2,1320.79
777,2,7,2,3999.99,0.2,7999.78
777,3,2,1,749.99,0.2,749.79
778,1,64,1,489.99,0.1,489.89
778,2,85,1,329.99,0.05,329.94
779,1,101,1,339.99,0.05,339.94
779,2,90,2,209.99,0.2,419.78
779,3,47,1,5299.99,0.2,5299.79
779,4,8,1,1799.99,0.2,1799.79
779,5,85,1,329.99,0.2,329.79
780,1,32,1,469.99,0.1,469.89
781,1,109,2,416.99,0.05,833.93
781,2,7,2,3999.99,0.2,7999.78
781,3,57,2,1999.99,0.1,3999.88
782,1,20,2,599.99,0.07,1199.91
782,2,57,1,1999.99,0.07,1999.92
782,3,99,1,299.99,0.07,299.92
782,4,16,2,599.99,0.2,1199.78
783,1,92,1,209.99,0.2,209.79
783,2,22,2,269.99,0.05,539.93
783,3,94,1,249.99,0.05,249.94
783,4,29,1,999.99,0.1,999.89
784,1,22,1,269.99,0.07,269.92
784,2,72,2,619.99,0.1,1239.88
784,3,16,1,599.99,0.2,599.79
785,1,59,2,2599.99,0.2,5199.78
785,2,40,1,4999.99,0.07,4999.92
785,3,25,1,499.99,0.07,499.92
786,1,80,1,761.99,0.05,761.94
787,1,51,2,6499.99,0.07,12999.91
787,2,66,2,250.99,0.1,501.88
788,1,48,1,1499.99,0.2,1499.79
788,2,19,1,449.0,0.1,448.9
788,3,13,1,269.99,0.05,269.94
789,1,100,2,489.99,0.2,979.78
789,2,93,2,209.99,0.07,419.91
790,1,62,2,3499.99,0.07,6999.91
790,2,91,1,349.99,0.1,349.89
791,1,54,1,3199.99,0.2,3199.79
791,2,25,2,499.99,0.07,999.91
792,1,16,2,599.99,0.2,1199.78
792,2,39,1,1499.99,0.2,1499.79
792,3,56,1,5499.99,0.2,5499.79
792,4,30,1,999.99,0.05,999.94
792,5,2,1,749.99,0.2,749.79
793,1,60,1,1559.99,0.05,1559.94
793,2,95,2,299.99,0.05,599.93
793,3,75,2,599.99,0.05,1199.93
794,1,41,2,1469.99,0.05,2939.93
794,2,68,1,449.99,0.2,449.79
794,3,17,1,429.0,0.07,428.93
794,4,28,1,2499.99,0.1,2499.89
795,1,95,2,299.99,0.05,599.93
795,2,99,2,299.99,0.05,599.93
796,1,6,2,469.99,0.2,939.78
797,1,11,1,1680.99,0.07,1680.92
797,2,69,1,416.99,0.05,416.94
797,3,74,1,439.99,0.1,439.89
797,4,54,2,3199.99,0.05,6399.93
797,5,62,2,3499.99,0.1,6999.88
798,1,23,1,299.99,0.1,299.89
798,2,90,1,209.99,0.05,209.94
798,3,91,2,349.99,0.07,699.91
798,4,42,1,2299.99,0.2,2299.79
798,5,26,2,599.99,0.05,1199.93
799,1,5,2,1320.99,0.1,2641.88
799,2,34,2,469.99,0.05,939.93
799,3,29,2,999.99,0.07,1999.91
799,4,63,1,3499.99,0.1,3499.89
799,5,58,2,4999.99,0.07,9999.91
800,1,65,2,346.99,0.1,693.88
800,2,54,1,3199.99,0.07,3199.92
800,3,6,2,469.99,0.05,939.93
800,4,52,1,875.99,0.1,875.89
800,5,95,2,299.99,0.05,599.93
801,1,101,1,339.99,0.07,339.92
802,1,30,1,999.99,0.05,999.94
802,2,36,2,832.99,0.2,1665.78
802,3,40,1,4999.99,0.1,4999.89
802,4,28,1,2499.99,0.05,2499.94
803,1,111,1,470.99,0.07,470.92
803,2,52,2,875.99,0.05,1751.93
803,3,102,1,489.99,0.07,489.92
803,4,83,2,149.99,0.05,299.93
804,1,89,2,209.99,0.2,419.78
804,2,53,1,749.99,0.07,749.92
804,3,50,2,5999.99,0.05,11999.93
805,1,24,1,549.99,0.05,549.94
805,2,33,2,469.99,0.2,939.78
805,3,62,2,3499.99,0.2,6999.78
805,4,32,1,469.99,0.07,469.92
805,5,6,2,469.99,0.05,939.93
806,1,93,2,209.99,0.1,419.88
806,2,97,1,349.99,0.2,349.79
806,3,77,2,799.99,0.1,1599.88
806,4,82,2,659.99,0.2,1319.78
806,5,91,2,349.99,0.07,699.91
807,1,21,2,269.99,0.2,539.78
807,2,6,1,469.99,0.07,469.92
807,3,3,2,999.99,0.07,1999.91
807,4,9,2,2999.99,0.2,5999.78
807,5,16,1,599.99,0.2,599.79
808,1,96,2,349.99,0.05,699.93
808,2,18,1,449.0,0.05,448.95
808,3,85,1,329.99,0.05,329.94
808,4,19,2,449.0,0.05,897.95
809,1,78,1,647.99,0.1,647.89
809,2,26,1,599.99,0.2,599.79
809,3,92,2,209.99,0.1,419.88
810,1,103,2,551.99,0.05,1103.93
810,2,100,1,489.99,0.2,489.79
810,3,56,1,5499.99,0.05,5499.94
810,4,22,1,269.99,0.2,269.79
811,1,45,2,869.99,0.07,1739.91
811,2,54,1,3199.99,0.2,3199.79
811,3,70,1,659.99,0.07,659.92
811,4,66,1,250.99,0.1,250.89
812,1,76,2,299.99,0.1,599.88
812,2,40,1,4999.99,0.2,4999.79
813,1,96,2,349.99,0.1,699.88
813,2,85,2,329.99,0.2,659.78
813,3,33,2,469.99,0.2,939.78
813,4,26,2,599.99,0.07,1199.91
813,5,71,2,416.99,0.05,833.93
814,1,69,2,416.99,0.1,833.88
814,2,100,1,489.99,0.1,489.89
814,3,65,1,346.99,0.2,346.79
814,4,83,2,149.99,0.05,299.93
815,1,105,2,533.99,0.2,1067.78
815,2,102,2,489.99,0.2,979.78
815,3,87,2,189.99,0.1,379.88
815,4,23,1,299.99,0.07,299.92
816,1,75,2,599.99,0.1,1199.88
816,2,64,2,489.99,0.2,979.78
817,1,85,1,329.99,0.05,329.94
817,2,105,2,533.99,0.07,1067.91
817,3,48,2,1499.99,0.05,2999.93
818,1,103,1,551.99,0.05,551.94
818,2,44,2,539.99,0.07,1079.91
818,3,19,2,449.0,0.05,897.95
818,4,48,2,1499.99,0.05,2999.93
819,1,94,1,249.99,0.2,249.79
820,1,107,1,416.99,0.05,416.94
821,1,102,1,489.99,0.07,489.92
821,2,70,2,659.99,0.2,1319.78
821,3,6,1,469.99,0.2,469.79
821,4,107,1,416.99,0.05,416.94
822,1,53,1,749.99,0.05,749.94
822,2,72,1,619.99,0.2,619.79
823,1,56,2,5499.99,0.07,10999.91
823,2,86,2,149.99,0.2,299.78
823,3,81,1,1099.99,0.2,1099.79
824,1,92,2,209.99,0.1,419.88
825,1,19,1,449.0,0.1,448.9
825,2,30,2,999.99,0.2,1999.78
826,1,45,2,869.99,0.2,1739.78
826,2,36,1,832.99,0.1,832.89
827,1,43,1,5299.99,0.05,5299.94
827,2,41,1,1469.99,0.2,1469.79
827,3,28,1,2499.99,0.2,2499.79
827,4,108,1,449.99,0.2,449.79
828,1,25,2,499.99,0.2,999.78
828,2,24,1,549.99,0.2,549.79
828,3,55,2,2699.99,0.07,5399.91
829,1,103,1,551.99,0.2,551.79
829,2,105,2,533.99,0.1,1067.88
830,1,85,2,329.99,0.2,659.78
830,2,100,2,489.99,0.07,979.91
830,3,96,2,349.99,0.2,699.78
831,1,67,1,250.99,0.2,250.79
831,2,11,1,1680.99,0.2,1680.79
831,3,68,1,449.99,0.1,449.89
832,1,54,1,3199.99,0.05,3199.94
832,2,45,1,869.99,0.2,869.79
832,3,27,1,999.99,0.07,999.92
832,4,16,2,599.99,0.1,1199.88
833,1,20,2,599.99,0.05,1199.93
834,1,54,1,3199.99,0.07,3199.92
834,2,21,1,269.99,0.05,269.94
834,3,78,1,647.99,0.2,647.79
835,1,65,2,346.99,0.07,693.91
835,2,82,1,659.99,0.2,659.79
835,3,2,1,749.99,0.05,749.94
836,1,108,2,449.99,0.2,899.78
837,1,51,1,6499.99,0.05,6499.94
837,2,97,1,349.99,0.1,349.89
837,3,87,2,189.99,0.2,379.78
838,1,28,1,2499.99,0.1,2499.89
838,2,10,1,1549.0,0.1,1548.9
838,3,100,2,489.99,0.05,979.93
838,4,65,2,346.99,0.07,693.91
839,1,55,1,2699.99,0.07,2699.92
839,2,85,1,329.99,0.1,329.89
839,3,58,2,4999.99,0.05,9999.93
840,1,27,1,999.99,0.07,999.92
840,2,43,1,5299.99,0.07,5299.92
840,3,106,2,449.99,0.2,899.78
841,1,22,2,269.99,0.1,539.88
841,2,9,1,2999.99,0.2,2999.79
841,3,11,1,1680.99,0.2,1680.79
841,4,90,2,209.99,0.07,419.91
841,5,100,1,489.99,0.1,489.89
842,1,81,2,1099.99,0.07,2199.91
842,2,42,1,2299.99,0.1,2299.89
843,1,72,1,619.99,0.1,619.89
843,2,75,2,599.99,0.1,1199.88
843,3,81,1,1099.99,0.1,1099.89
843,4,23,2,299.99,0.07,599.91
844,1,79,2,402.99,0.07,805.91
844,2,12,1,549.99,0.1,549.89
844,3,83,2,149.99,0.2,299.78
844,4,48,1,1499.99,0.2,1499.79
844,5,63,2,3499.99,0.05,6999.93
845,1,16,2,599.99,0.2,1199.78
845,2,75,1,599.99,0.2,599.79
845,3,26,2,599.99,0.05,1199.93
845,4,73,2,749.99,0.2,1499.78
845,5,88,1,189.99,0.05,189.94
846,1,46,2,1409.99,0.05,2819.93
846,2,47,1,5299.99,0.07,5299.92
846,3,71,1,416.99,0.1,416.89
846,4,72,2,619.99,0.05,1239.93
846,5,103,2,551.99,0.07,1103.91
847,1,61,2,4999.99,0.05,9999.93
848,1,93,1,209.99,0.07,209.92
848,2,100,2,489.99,0.2,979.78
848,3,88,2,189.99,0.2,379.78
848,4,41,2,1469.99,0.07,2939.91
849,1,109,1,416.99,0.2,416.79
850,1,101,2,339.99,0.07,679.91
850,2,5,2,1320.99,0.07,2641.91
850,3,37,1,379.99,0.07,379.92
851,1,30,1,999.99,0.2,999.79
851,2,93,1,209.99,0.05,209.94
852,1,46,2,1409.99,0.07,2819.91
853,1,99,1,299.99,0.05,299.94
853,2,58,2,4999.99,0.2,9999.78
853,3,42,2,2299.99,0.2,4599.78
853,4,45,1,869.99,0.2,869.79
853,5,6,1,469.99,0.05,469.94
854,1,87,1,189.99,0.1,189.89
855,1,18,1,449.0,0.1,448.9
855,2,93,2,209.99,0.2,419.78
855,3,89,1,209.99,0.2,209.79
856,1,38,2,549.99,0.05,1099.93
857,1,29,1,999.99,0.2,999.79
858,1,45,2,869.99,0.2,1739.78
858,2,5,1,1320.99,0.2,1320.79
858,3,14,1,269.99,0.07,269.92
858,4,73,2,749.99,0.07,1499.91
859,1,38,2,549.99,0.07,1099.91
859,2,13,1,269.99,0.1,269.89
859,3,14,2,269.99,0.1,539.88
859,4,71,2,416.99,0.1,833.88
859,5,36,2,832.99,0.1,1665.88
860,1,6,1,469.99,0.05,469.94
860,2,24,2,549.99,0.2,1099.78
860,3,25,1,499.99,0.2,499.79
860,4,58,2,4999.99,0.07,9999.91
860,5,95,2,299.99,0.05,599.93
861,1,14,2,269.99,0.07,539.91
861,2,62,1,3499.99,0.2,3499.79
862,1,85,1,329.99,0.05,329.94
862,2,99,1,299.99,0.2,299.79
862,3,49,2,3499.99,0.07,6999.91
863,1,93,2,209.99,0.1,419.88
864,1,37,1,379.99,0.1,379.89
864,2,65,2,346.99,0.05,693.93
864,3,13,1,269.99,0.2,269.79
865,1,109,2,416.99,0.1,833.88
865,2,34,1,469.99,0.05,469.94
866,1,88,1,189.99,0.2,189.79
866,2,67,2,250.99,0.07,501.91
866,3,80,1,761.99,0.07,761.92
866,4,13,2,269.99,0.07,539.91
867,1,101,1,339.99,0.05,339.94
868,1,46,1,1409.99,0.07,1409.92
869,1,7,1,3999.99,0.2,3999.79
869,2,106,2,449.99,0.05,899.93
869,3,33,1,469.99,0.05,469.94
869,4,55,2,2699.99,0.05,5399.93
869,5,65,2,346.99,0.2,693.78
870,1,63,1,3499.99,0.07,3499.92
871,1,106,1,449.99,0.2,449.79
871,2,38,1,549.99,0.1,549.89
871,3,30,2,999.99,0.2,1999.78
871,4,107,2,416.99,0.05,833.93
872,1,62,2,3499.99,0.07,6999.91
872,2,53,1,749.99,0.1,749.89
873,1,32,2,469.99,0.1,939.88
874,1,56,1,5499.99,0.05,5499.94
874,2,27,2,999.99,0.05,1999.93
874,3,73,1,749.99,0.1,749.89
874,4,77,2,799.99,0.07,1599.91
875,1,5,2,1320.99,0.1,2641.88
875,2,15,2,529.99,0.05,1059.93
875,3,14,1,269.99,0.07,269.92
875,4,111,1,470.99,0.2,470.79
876,1,17,2,429.0,0.2,857.8
876,2,66,2,250.99,0.2,501.78
876,3,96,1,349.99,0.07,349.92
876,4,107,2,416.99,0.05,833.93
877,1,73,1,749.99,0.07,749.92
877,2,103,1,551.99,0.1,551.89
878,1,103,1,551.99,0.2,551.79
878,2,13,1,269.99,0.1,269.89
878,3,6,2,469.99,0.2,939.78
878,4,18,2,449.0,0.05,897.95
879,1,100,2,489.99,0.2,979.78
879,2,2,2,749.99,0.07,1499.91
879,3,83,2,149.99,0.2,299.78
879,4,82,1,659.99,0.07,659.92
880,1,28,2,2499.99,0.2,4999.78
880,2,95,1,299.99,0.1,299.89
880,3,5,1,1320.99,0.07,1320.92
880,4,26,1,599.99,0.1,599.89
880,5,66,1,250.99,0.2,250.79
881,1,98,1,489.99,0.07,489.92
881,2,50,1,5999.99,0.2,5999.79
881,3,64,2,489.99,0.05,979.93
881,4,67,1,250.99,0.1,250.89
882,1,63,2,3499.99,0.07,6999.91
882,2,108,2,449.99,0.2,899.78
882,3,57,2,1999.99,0.07,3999.91
883,1,44,1,539.99,0.05,539.94
883,2,5,2,1320.99,0.05,2641.93
884,1,49,2,3499.99,0.05,6999.93
884,2,69,2,416.99,0.07,833.91
884,3,46,2,1409.99,0.2,2819.78
884,4,10,1,1549.0,0.1,1548.9
884,5,21,2,269.99,0.05,539.93
885,1,106,1,449.99,0.07,449.92
885,2,43,1,5299.99,0.1,5299.89
886,1,47,1,5299.99,0.05,5299.94
886,2,30,1,999.99,0.05,999.94
887,1,50,2,5999.99,0.05,11999.93
887,2,70,1,659.99,0.1,659.89
888,1,33,2,469.99,0.1,939.88
888,2,26,2,599.99,0.2,1199.78
889,1,12,2,549.99,0.1,1099.88
890,1,16,2,599.99,0.1,1199.88
890,2,105,2,533.99,0.1,1067.88
890,3,52,1,875.99,0.05,875.94
890,4,67,1,250.99,0.1,250.89
890,5,65,2,346.99,0.1,693.88
891,1,107,2,416.99,0.1,833.88
891,2,32,1,469.99,0.05,469.94
891,3,35,2,832.99,0.1,1665.88
891,4,50,1,5999.99,0.1,5999.89
892,1,36,1,832.99,0.1,832.89
892,2,9,2,2999.99,0.2,5999.78
892,3,50,2,5999.99,0.07,11999.91
892,4,88,1,189.99,0.05,189.94
893,1,67,2,250.99,0.05,501.93
893,2,45,1,869.99,0.07,869.92
894,1,101,2,339.99,0.2,679.78
895,1,106,1,449.99,0.07,449.92
896,1,91,2,349.99,0.05,699.93
896,2,10,1,1549.0,0.05,1548.95
897,1,105,1,533.99,0.05,533.94
897,2,96,1,349.99,0.05,349.94
898,1,45,2,869.99,0.2,1739.78
898,2,16,1,599.99,0.07,599.92
898,3,57,2,1999.99,0.2,3999.78
898,4,69,2,416.99,0.07,833.91
899,1,59,2,2599.99,0.1,5199.88
899,2,17,1,429.0,0.1,428.9
899,3,6,1,469.99,0.2,469.79
900,1,26,2,599.99,0.05,1199.93
900,2,108,1,449.99,0.07,449.92
900,3,89,1,209.99,0.2,209.79
900,4,61,2,4999.99,0.05,9999.93
900,5,28,2,2499.99,0.07,4999.91
901,1,50,1,5999.99,0.2,5999.79
901,2,43,1,5299.99,0.07,5299.92
902,1,38,2,549.99,0.07,1099.91
902,2,92,1,209.99,0.07,209.92
902,3,12,1,549.99,0.2,549.79
902,4,76,2,299.99,0.05,599.93
903,1,31,2,1632.99,0.07,3265.91
903,2,48,2,1499.99,0.05,2999.93
904,1,36,2,832.99,0.1,1665.88
904,2,51,2,6499.99,0.07,12999.91
904,3,92,2,209.99,0.2,419.78
904,4,13,1,269.99,0.2,269.79
905,1,67,1,250.99,0.1,250.89
905,2,62,2,3499.99,0.05,6999.93
905,3,42,2,2299.99,0.2,4599.78
905,4,20,1,599.99,0.2,599.79
906,1,23,2,299.99,0.2,599.78
906,2,28,2,2499.99,0.07,4999.91
906,3,46,1,1409.99,0.05,1409.94
906,4,102,2,489.99,0.1,979.88
906,5,22,2,269.99,0.2,539.78
907,1,84,2,109.99,0.07,219.91
907,2,65,1,346.99,0.07,346.92
908,1,41,1,1469.99,0.2,1469.79
908,2,94,1,249.99,0.1,249.89
908,3,102,2,489.99,0.1,979.88
909,1,5,1,1320.99,0.2,1320.79
910,1,23,1,299.99,0.1,299.89
911,1,66,2,250.99,0.05,501.93
911,2,106,1,449.99,0.05,449.94
911,3,91,2,349.99,0.05,699.93
911,4,49,1,3499.99,0.2,3499.79
912,1,22,2,269.99,0.2,539.78
912,2,71,2,416.99,0.05,833.93
912,3,101,1,339.99,0.05,339.94
912,4,2,2,749.99,0.2,1499.78
913,1,90,2,209.99,0.1,419.88
913,2,24,2,549.99,0.05,1099.93
914,1,38,1,549.99,0.07,549.92
914,2,20,2,599.99,0.2,1199.78
914,3,106,1,449.99,0.05,449.94
914,4,46,1,1409.99,0.1,1409.89
915,1,64,1,489.99,0.05,489.94
915,2,48,1,1499.99,0.07,1499.92
915,3,42,1,2299.99,0.2,2299.79
915,4,2,1,749.99,0.07,749.92
916,1,92,1,209.99,0.2,209.79
917,1,41,1,1469.99,0.07,1469.92
918,1,91,1,349.99,0.2,349.79
918,2,31,1,1632.99,0.1,1632.89
918,3,4,2,2899.99,0.07,5799.91
919,1,7,1,3999.99,0.07,3999.92
919,2,44,1,539.99,0.1,539.89
920,1,76,1,299.99,0.05,299.94
920,2,39,2,1499.99,0.07,2999.91
920,3,78,1,647.99,0.05,647.94
920,4,80,2,761.99,0.07,1523.91
921,1,77,1,799.99,0.2,799.79
921,2,75,2,599.99,0.07,1199.91
921,3,48,1,1499.99,0.1,1499.89
922,1,68,1,449.99,0.2,449.79
922,2,73,1,749.99,0.2,749.79
922,3,86,1,149.99,0.1,149.89
923,1,74,2,439.99,0.05,879.93
923,2,6,1,469.99,0.1,469.89
924,1,97,2,349.99,0.2,699.78
924,2,36,1,832.99,0.2,832.79
925,1,97,1,349.99,0.07,349.92
925,2,62,2,3499.99,0.2,6999.78
926,1,37,2,379.99,0.2,759.78
927,1,74,2,439.99,0.1,879.88
927,2,16,2,599.99,0.2,1199.78
927,3,50,1,5999.99,0.1,5999.89
927,4,3,1,999.99,0.1,999.89
927,5,43,1,5299.99,0.07,5299.92
928,1,71,2,416.99,0.05,833.93
928,2,83,1,149.99,0.2,149.79
929,1,82,1,659.99,0.2,659.79
929,2,63,2,3499.99,0.1,6999.88
929,3,24,1,549.99,0.05,549.94
930,1,56,2,5499.99,0.07,10999.91
930,2,82,1,659.99,0.07,659.92
930,3,60,1,1559.99,0.1,1559.89
930,4,65,2,346.99,0.05,693.93
930,5,51,2,6499.99,0.1,12999.88
931,1,49,2,3499.99,0.07,6999.91
931,2,76,1,299.99,0.2,299.79
932,1,74,1,439.99,0.05,439.94
933,1,77,1,799.99,0.07,799.92
933,2,21,1,269.99,0.2,269.79
933,3,75,2,599.99,0.05,1199.93
934,1,35,2,832.99,0.05,1665.93
934,2,48,1,1499.99,0.05,1499.94
934,3,18,1,449.0,0.1,448.9
934,4,61,1,4999.99,0.07,4999.92
934,5,56,2,5499.99,0.2,10999.78
935,1,65,2,346.99,0.2,693.78
935,2,76,2,299.99,0.07,599.91
935,3,6,1,469.99,0.07,469.92
935,4,38,1,549.99,0.07,549.92
936,1,70,1,659.99,0.1,659.89
936,2,44,1,539.99,0.07,539.92
937,1,108,2,449.99,0.1,899.88
937,2,51,2,6499.99,0.07,12999.91
937,3,58,2,4999.99,0.07,9999.91
937,4,28,2,2499.99,0.07,4999.91
937,5,66,1,250.99,0.2,250.79
938,1,4,1,2899.99,0.05,2899.94
938,2,13,1,269.99,0.05,269.94
939,1,5,1,1320.99,0.1,1320.89
939,2,107,2,416.99,0.2,833.78
940,1,75,2,599.99,0.2,1199.78
941,1,25,1,499.99,0.1,499.89
941,2,102,2,489.99,0.05,979.93
941,3,11,2,1680.99,0.07,3361.91
942,1,98,2,489.99,0.05,979.93
942,2,110,2,470.99,0.1,941.88
942,3,35,2,832.99,0.07,1665.91
942,4,103,1,551.99,0.05,551.94
942,5,100,1,489.99,0.05,489.94
943,1,25,1,499.99,0.2,499.79
943,2,82,1,659.99,0.2,659.79
944,1,29,2,999.99,0.07,1999.91
944,2,16,2,599.99,0.1,1199.88
