order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
1251,289,Completed,17-11-2017,19-11-2017,19-11-2017,3,9
1252,110,Completed,18-11-2017,20-11-2017,21-11-2017,1,3
1253,44,Completed,18-11-2017,21-11-2017,21-11-2017,2,6
1254,1098,Completed,18-11-2017,19-11-2017,19-11-2017,2,7
1255,375,Completed,19-11-2017,20-11-2017,21-11-2017,2,6
1256,458,Completed,19-11-2017,20-11-2017,22-11-2017,2,6
1257,1136,Completed,19-11-2017,22-11-2017,20-11-2017,2,7
1258,1099,Completed,20-11-2017,21-11-2017,22-11-2017,2,7
1259,4,Rejected,21-11-2017,21-11-2017,Pending,2,7
1260,1117,Completed,22-11-2017,23-11-2017,24-11-2017,2,6
1261,435,Completed,23-11-2017,25-11-2017,24-11-2017,2,7
1262,509,Completed,23-11-2017,26-11-2017,26-11-2017,2,6
1263,1408,Completed,23-11-2017,26-11-2017,26-11-2017,2,6
1264,113,Completed,24-11-2017,27-11-2017,25-11-2017,2,6
1265,950,Completed,24-11-2017,27-11-2017,27-11-2017,2,7
1266,387,Completed,25-11-2017,28-11-2017,27-11-2017,2,6
1267,467,Completed,25-11-2017,26-11-2017,26-11-2017,2,6
1268,774,Completed,26-11-2017,28-11-2017,29-11-2017,1,3
1269,1236,Completed,26-11-2017,29-11-2017,29-11-2017,2,6
1270,1388,Completed,26-11-2017,29-11-2017,29-11-2017,2,6
1271,734,Completed,27-11-2017,30-11-2017,30-11-2017,2,6
1272,935,Completed,27-11-2017,29-11-2017,30-11-2017,2,6
1273,1268,Completed,27-11-2017,29-11-2017,29-11-2017,2,6
1274,1364,Completed,28-11-2017,29-11-2017,01-12-2017,2,7
1275,165,Completed,29-11-2017,01-12-2017,30-11-2017,1,2
1276,893,Completed,30-11-2017,03-12-2017,02-12-2017,2,6
1277,227,Completed,01-12-2017,04-12-2017,02-12-2017,2,6
1278,980,Completed,01-12-2017,02-12-2017,04-12-2017,2,7
1279,1014,Completed,01-12-2017,04-12-2017,03-12-2017,2,6
1280,123,Completed,01-12-2017,03-12-2017,03-12-2017,3,9
1281,1060,Completed,02-12-2017,05-12-2017,05-12-2017,2,6
1282,320,Completed,03-12-2017,05-12-2017,05-12-2017,2,6
1283,85,Completed,04-12-2017,07-12-2017,07-12-2017,2,7
1284,128,Completed,04-12-2017,06-12-2017,07-12-2017,2,7
1285,262,Completed,04-12-2017,07-12-2017,07-12-2017,2,7
1286,1033,Completed,04-12-2017,07-12-2017,06-12-2017,2,7
1287,279,Completed,07-12-2017,10-12-2017,09-12-2017,1,3
1288,778,Completed,07-12-2017,10-12-2017,09-12-2017,3,9
1289,1292,Completed,08-12-2017,11-12-2017,10-12-2017,1,3
1290,967,Completed,08-12-2017,10-12-2017,10-12-2017,2,6
1291,1284,Completed,09-12-2017,11-12-2017,12-12-2017,2,6
1292,285,Completed,10-12-2017,13-12-2017,11-12-2017,2,6
1293,1401,Completed,10-12-2017,12-12-2017,11-12-2017,2,7
1294,947,Completed,11-12-2017,13-12-2017,14-12-2017,1,2
1295,37,Completed,11-12-2017,12-12-2017,14-12-2017,2,7
1296,231,Completed,14-12-2017,17-12-2017,15-12-2017,1,3
1297,108,Completed,14-12-2017,17-12-2017,16-12-2017,2,6
1298,533,Completed,14-12-2017,17-12-2017,16-12-2017,3,9
1299,1216,Completed,15-12-2017,18-12-2017,16-12-2017,1,2
1300,824,Completed,15-12-2017,17-12-2017,17-12-2017,2,6
1301,1088,Completed,16-12-2017,19-12-2017,19-12-2017,1,3
1302,322,Completed,16-12-2017,18-12-2017,19-12-2017,2,7
1303,878,Completed,16-12-2017,19-12-2017,18-12-2017,2,7
1304,1409,Completed,16-12-2017,17-12-2017,17-12-2017,2,6
1305,257,Completed,17-12-2017,19-12-2017,18-12-2017,2,7
1306,28,Completed,20-12-2017,21-12-2017,22-12-2017,2,6
1307,1384,Completed,22-12-2017,23-12-2017,25-12-2017,1,2
1308,713,Completed,22-12-2017,24-12-2017,24-12-2017,2,7
1309,821,Completed,22-12-2017,25-12-2017,24-12-2017,2,6
1310,444,Completed,24-12-2017,25-12-2017,26-12-2017,1,3
1311,1021,Completed,24-12-2017,26-12-2017,27-12-2017,2,6
1312,311,Completed,25-12-2017,28-12-2017,26-12-2017,1,3
1313,1294,Completed,25-12-2017,27-12-2017,27-12-2017,1,3
1314,1027,Completed,25-12-2017,26-12-2017,28-12-2017,2,7
1315,931,Completed,25-12-2017,27-12-2017,28-12-2017,3,9
1316,846,Completed,26-12-2017,29-12-2017,27-12-2017,1,3
1317,418,Completed,27-12-2017,28-12-2017,29-12-2017,1,3
1318,75,Completed,27-12-2017,30-12-2017,29-12-2017,2,6
1319,604,Completed,27-12-2017,30-12-2017,30-12-2017,2,6
1320,244,Completed,28-12-2017,30-12-2017,29-12-2017,1,3
1321,217,Completed,30-12-2017,31-12-2017,31-12-2017,1,3
1322,39,Completed,31-12-2017,03-01-2018,02-01-2018,2,7
1323,273,Completed,31-12-2017,01-01-2018,01-01-2018,2,6
1324,862,Completed,01-01-2018,04-01-2018,03-01-2018,2,6
1325,68,Completed,01-01-2018,02-01-2018,03-01-2018,3,8
1326,567,Completed,01-01-2018,03-01-2018,02-01-2018,3,9
1327,1026,Completed,02-01-2018,03-01-2018,05-01-2018,2,6
1328,1083,Completed,02-01-2018,03-01-2018,03-01-2018,2,6
1329,443,Completed,04-01-2018,05-01-2018,06-01-2018,1,3
1330,761,Completed,04-01-2018,05-01-2018,07-01-2018,2,7
1331,1122,Completed,05-01-2018,06-01-2018,08-01-2018,2,6
1332,256,Completed,06-01-2018,07-01-2018,09-01-2018,2,7
1333,203,Completed,06-01-2018,07-01-2018,07-01-2018,3,8
1334,425,Completed,07-01-2018,09-01-2018,10-01-2018,2,6
1335,955,Completed,07-01-2018,08-01-2018,08-01-2018,2,7
1336,904,Completed,09-01-2018,10-01-2018,12-01-2018,1,2
1337,970,Completed,09-01-2018,12-01-2018,12-01-2018,2,7
1338,905,Completed,10-01-2018,11-01-2018,13-01-2018,2,6
1339,580,Completed,11-01-2018,14-01-2018,13-01-2018,1,3
1340,1066,Completed,12-01-2018,13-01-2018,13-01-2018,1,3
1341,1258,Completed,12-01-2018,13-01-2018,14-01-2018,2,7
1342,1393,Completed,12-01-2018,13-01-2018,15-01-2018,2,7
1343,594,Completed,13-01-2018,15-01-2018,14-01-2018,2,6
1344,916,Completed,13-01-2018,16-01-2018,15-01-2018,2,6
1345,1037,Completed,14-01-2018,15-01-2018,15-01-2018,2,6
1346,136,Completed,14-01-2018,15-01-2018,15-01-2018,3,8
1347,247,Completed,15-01-2018,18-01-2018,18-01-2018,1,2
1348,1214,Completed,15-01-2018,17-01-2018,17-01-2018,1,2
1349,464,Completed,15-01-2018,17-01-2018,16-01-2018,2,6
1350,637,Completed,15-01-2018,18-01-2018,17-01-2018,2,7
1351,1016,Completed,16-01-2018,19-01-2018,19-01-2018,2,7
1352,1433,Completed,16-01-2018,18-01-2018,18-01-2018,2,6
1353,502,Completed,17-01-2018,19-01-2018,18-01-2018,2,6
1354,476,Completed,19-01-2018,20-01-2018,21-01-2018,1,3
1355,1010,Completed,19-01-2018,21-01-2018,20-01-2018,2,7
1356,1161,Completed,19-01-2018,21-01-2018,22-01-2018,2,6
1357,440,Completed,20-01-2018,23-01-2018,21-01-2018,2,6
1358,253,Completed,21-01-2018,23-01-2018,24-01-2018,1,2
1359,1008,Completed,21-01-2018,22-01-2018,22-01-2018,3,9
1360,71,Completed,22-01-2018,25-01-2018,24-01-2018,2,6
1361,1084,Completed,22-01-2018,24-01-2018,23-01-2018,2,7
1362,310,Completed,23-01-2018,24-01-2018,25-01-2018,2,6
1363,860,Completed,24-01-2018,25-01-2018,25-01-2018,2,6
1364,122,Completed,25-01-2018,28-01-2018,28-01-2018,2,6
1365,689,Completed,25-01-2018,28-01-2018,27-01-2018,2,7
1366,1441,Completed,26-01-2018,27-01-2018,28-01-2018,2,6
1367,1118,Completed,27-01-2018,28-01-2018,28-01-2018,1,3
1368,765,Completed,27-01-2018,28-01-2018,29-01-2018,2,6
1369,92,Completed,28-01-2018,30-01-2018,30-01-2018,2,6
1370,115,Completed,28-01-2018,29-01-2018,29-01-2018,2,7
1371,937,Completed,29-01-2018,30-01-2018,01-02-2018,2,7
1372,1013,Completed,29-01-2018,01-02-2018,30-01-2018,2,6
1373,427,Completed,29-01-2018,31-01-2018,31-01-2018,3,9
1374,1330,Completed,30-01-2018,01-02-2018,01-02-2018,1,3
1375,312,Completed,30-01-2018,01-02-2018,01-02-2018,3,8
1376,1186,Completed,01-02-2018,02-02-2018,03-02-2018,1,2
1377,1007,Completed,01-02-2018,03-02-2018,03-02-2018,2,7
1378,983,Completed,02-02-2018,05-02-2018,04-02-2018,1,2
1379,1256,Completed,02-02-2018,05-02-2018,05-02-2018,2,6
1380,818,Completed,05-02-2018,08-02-2018,08-02-2018,1,3
1381,680,Completed,05-02-2018,06-02-2018,08-02-2018,2,7
1382,1303,Completed,06-02-2018,09-02-2018,08-02-2018,2,6
1383,488,Completed,07-02-2018,08-02-2018,08-02-2018,1,3
1384,1126,Completed,08-02-2018,10-02-2018,09-02-2018,2,7
1385,866,Completed,08-02-2018,11-02-2018,09-02-2018,3,9
1386,1254,Completed,09-02-2018,10-02-2018,11-02-2018,1,2
1387,11,Completed,09-02-2018,11-02-2018,11-02-2018,2,7
1388,323,Completed,09-02-2018,12-02-2018,12-02-2018,2,7
1389,491,Completed,11-02-2018,12-02-2018,14-02-2018,2,7
1390,63,Completed,12-02-2018,13-02-2018,13-02-2018,2,7
1391,914,Completed,13-02-2018,14-02-2018,14-02-2018,2,7
1392,1187,Completed,13-02-2018,14-02-2018,14-02-2018,2,6
1393,547,Completed,14-02-2018,15-02-2018,15-02-2018,2,7
1394,906,Completed,14-02-2018,16-02-2018,16-02-2018,3,8
1395,1052,Completed,15-02-2018,18-02-2018,16-02-2018,1,3
1396,856,Completed,15-02-2018,18-02-2018,16-02-2018,2,7
1397,920,Completed,15-02-2018,17-02-2018,16-02-2018,2,6
1398,1383,Completed,16-02-2018,19-02-2018,19-02-2018,1,3
1399,146,Completed,16-02-2018,18-02-2018,18-02-2018,2,6
1400,987,Completed,17-02-2018,18-02-2018,18-02-2018,2,6
1401,15,Completed,18-02-2018,19-02-2018,20-02-2018,2,7
1402,1171,Completed,19-02-2018,21-02-2018,21-02-2018,2,6
1403,452,Completed,21-02-2018,22-02-2018,22-02-2018,2,7
1404,1240,Completed,23-02-2018,26-02-2018,24-02-2018,1,3
1405,100,Completed,25-02-2018,28-02-2018,27-02-2018,2,6
1406,1053,Completed,25-02-2018,27-02-2018,27-02-2018,2,7
1407,18,Rejected,26-02-2018,26-02-2018,Pending,2,6
1408,1172,Completed,26-02-2018,27-02-2018,01-03-2018,2,6
1409,21,Completed,26-02-2018,28-02-2018,28-02-2018,3,8
1410,1005,Completed,27-02-2018,28-02-2018,28-02-2018,2,7
1411,109,Completed,01-03-2018,02-03-2018,02-03-2018,1,2
1412,1043,Completed,01-03-2018,02-03-2018,04-03-2018,2,7
1413,56,Completed,01-03-2018,03-03-2018,04-03-2018,3,8
1414,293,Completed,03-03-2018,05-03-2018,06-03-2018,2,7
1415,839,Completed,03-03-2018,04-03-2018,05-03-2018,2,7
1416,566,Completed,03-03-2018,04-03-2018,06-03-2018,3,8
1417,300,Completed,04-03-2018,06-03-2018,07-03-2018,1,2
1418,364,Completed,04-03-2018,05-03-2018,07-03-2018,2,6
1419,474,Completed,04-03-2018,07-03-2018,07-03-2018,2,6
1420,838,Completed,04-03-2018,05-03-2018,07-03-2018,2,7
1421,1176,Completed,05-03-2018,07-03-2018,07-03-2018,2,7
1422,599,Completed,05-03-2018,06-03-2018,08-03-2018,3,8
1423,1231,Completed,06-03-2018,07-03-2018,07-03-2018,1,2
1424,1445,Completed,07-03-2018,10-03-2018,10-03-2018,1,2
1425,126,Completed,07-03-2018,09-03-2018,09-03-2018,2,6
1426,938,Completed,07-03-2018,08-03-2018,10-03-2018,2,6
1427,999,Completed,07-03-2018,08-03-2018,08-03-2018,2,6
1428,195,Completed,08-03-2018,10-03-2018,11-03-2018,2,7
1429,1116,Completed,08-03-2018,09-03-2018,09-03-2018,2,6
1430,1239,Completed,10-03-2018,13-03-2018,11-03-2018,2,7
1431,308,Completed,11-03-2018,12-03-2018,14-03-2018,2,6
1432,483,Completed,11-03-2018,12-03-2018,14-03-2018,2,6
1433,1142,Completed,11-03-2018,13-03-2018,12-03-2018,2,7
1434,595,Completed,14-03-2018,16-03-2018,16-03-2018,2,6
1435,744,Completed,14-03-2018,15-03-2018,16-03-2018,2,6
1436,1044,Completed,14-03-2018,17-03-2018,16-03-2018,2,6
1437,518,Completed,15-03-2018,16-03-2018,16-03-2018,1,2
1438,263,Completed,15-03-2018,17-03-2018,16-03-2018,2,6
1439,463,Completed,15-03-2018,16-03-2018,17-03-2018,2,7
1440,859,Completed,15-03-2018,18-03-2018,16-03-2018,3,8
1441,982,Completed,15-03-2018,16-03-2018,18-03-2018,3,8
1442,478,Completed,16-03-2018,17-03-2018,17-03-2018,2,7
1443,972,Completed,16-03-2018,17-03-2018,17-03-2018,2,7
1444,1154,Completed,16-03-2018,17-03-2018,19-03-2018,2,6
1445,515,Completed,17-03-2018,18-03-2018,20-03-2018,2,7
1446,820,Completed,17-03-2018,18-03-2018,18-03-2018,2,6
1447,1419,Completed,18-03-2018,20-03-2018,20-03-2018,1,3
1448,228,Completed,18-03-2018,19-03-2018,21-03-2018,2,6
1449,330,Completed,18-03-2018,19-03-2018,20-03-2018,2,7
1450,296,Completed,19-03-2018,20-03-2018,22-03-2018,2,7
1451,822,Completed,19-03-2018,22-03-2018,20-03-2018,2,6
1452,287,Completed,20-03-2018,23-03-2018,23-03-2018,1,3
1453,601,Completed,20-03-2018,23-03-2018,22-03-2018,1,3
1454,395,Completed,20-03-2018,21-03-2018,22-03-2018,2,6
1455,405,Completed,20-03-2018,22-03-2018,21-03-2018,2,6
1456,754,Completed,20-03-2018,21-03-2018,23-03-2018,2,7
1457,1411,Completed,20-03-2018,23-03-2018,23-03-2018,2,6
1458,1029,Completed,20-03-2018,22-03-2018,21-03-2018,3,8
1459,9,Completed,21-03-2018,22-03-2018,22-03-2018,2,7
1460,1131,Completed,21-03-2018,23-03-2018,23-03-2018,2,7
1461,139,Completed,22-03-2018,25-03-2018,23-03-2018,2,6
1462,1101,Completed,22-03-2018,24-03-2018,24-03-2018,2,6
1463,692,Completed,23-03-2018,24-03-2018,24-03-2018,2,7
1464,1279,Completed,24-03-2018,25-03-2018,25-03-2018,2,7
1465,623,Completed,25-03-2018,28-03-2018,28-03-2018,2,7
1466,738,Completed,26-03-2018,29-03-2018,28-03-2018,1,3
1467,152,Completed,26-03-2018,27-03-2018,29-03-2018,2,7
1468,3,Completed,27-03-2018,30-03-2018,29-03-2018,1,2
1469,1135,Completed,27-03-2018,28-03-2018,30-03-2018,3,8
1470,505,Completed,28-03-2018,31-03-2018,31-03-2018,2,7
1471,1310,Completed,28-03-2018,30-03-2018,29-03-2018,2,7
1472,114,Completed,29-03-2018,30-03-2018,31-03-2018,2,6
1473,302,Completed,30-03-2018,01-04-2018,02-04-2018,1,2
1474,816,Completed,30-03-2018,01-04-2018,02-04-2018,1,3
1475,112,Completed,30-03-2018,01-04-2018,31-03-2018,2,6
1476,35,Completed,31-03-2018,01-04-2018,01-04-2018,2,7
1477,180,Completed,31-03-2018,03-04-2018,01-04-2018,2,6
1478,392,Completed,31-03-2018,02-04-2018,02-04-2018,2,6
1479,23,Processing,01-04-2018,01-04-2018,Pending,2,7
1480,27,Processing,01-04-2018,01-04-2018,Pending,2,7
1481,62,Pending,01-04-2018,01-04-2018,Pending,2,6
1482,94,Pending,01-04-2018,01-04-2018,Pending,2,7
1483,15,Pending,02-04-2018,02-04-2018,Pending,2,7
1484,35,Processing,02-04-2018,02-04-2018,Pending,2,6
1485,51,Processing,02-04-2018,02-04-2018,Pending,2,7
1486,84,Processing,02-04-2018,02-04-2018,Pending,2,7
1487,33,Pending,03-04-2018,03-04-2018,Pending,1,3
1488,181,Processing,03-04-2018,03-04-2018,Pending,1,3
1489,194,Pending,03-04-2018,03-04-2018,Pending,1,3
1490,217,Processing,03-04-2018,03-04-2018,Pending,1,3
1491,82,Pending,04-04-2018,04-04-2018,Pending,1,3
1492,41,Pending,04-04-2018,04-04-2018,Pending,2,7
1493,64,Processing,04-04-2018,04-04-2018,Pending,3,8
1494,69,Processing,05-04-2018,05-04-2018,Pending,1,3
1495,86,Processing,05-04-2018,05-04-2018,Pending,2,7
1496,3,Pending,06-04-2018,06-04-2018,Pending,1,3
1497,31,Processing,06-04-2018,06-04-2018,Pending,1,2
1498,81,Pending,06-04-2018,06-04-2018,Pending,1,2
1499,120,Processing,06-04-2018,06-04-2018,Pending,1,2
1500,151,Processing,06-04-2018,06-04-2018,Pending,1,3
1501,52,Pending,06-04-2018,06-04-2018,Pending,2,6
1502,83,Processing,06-04-2018,06-04-2018,Pending,2,6
1503,208,Processing,07-04-2018,07-04-2018,Pending,1,3
1504,237,Processing,08-04-2018,08-04-2018,Pending,1,2
1505,22,Pending,08-04-2018,08-04-2018,Pending,2,7
1506,75,Pending,08-04-2018,08-04-2018,Pending,2,7
1507,85,Processing,08-04-2018,08-04-2018,Pending,2,6
1508,92,Processing,08-04-2018,08-04-2018,Pending,2,6
1509,2,Pending,09-04-2018,09-04-2018,Pending,1,3
1510,16,Processing,09-04-2018,09-04-2018,Pending,2,6
1511,25,Pending,09-04-2018,09-04-2018,Pending,2,6
1512,68,Pending,09-04-2018,09-04-2018,Pending,3,9
1513,32,Processing,10-04-2018,10-04-2018,Pending,1,2
1514,87,Processing,10-04-2018,10-04-2018,Pending,1,3
1515,61,Pending,10-04-2018,10-04-2018,Pending,3,9
1516,47,Processing,11-04-2018,11-04-2018,Pending,1,3
1517,97,Pending,11-04-2018,11-04-2018,Pending,1,2
1518,175,Pending,11-04-2018,11-04-2018,Pending,1,2
1519,26,Processing,11-04-2018,11-04-2018,Pending,2,7
1520,66,Processing,11-04-2018,11-04-2018,Pending,3,8
1521,53,Pending,12-04-2018,12-04-2018,Pending,1,3
1522,78,Pending,12-04-2018,12-04-2018,Pending,1,3
1523,8,Pending,12-04-2018,12-04-2018,Pending,2,7
1524,37,Pending,12-04-2018,12-04-2018,Pending,2,6
1525,38,Processing,12-04-2018,12-04-2018,Pending,2,7
1526,59,Processing,12-04-2018,12-04-2018,Pending,2,7
1527,13,Processing,12-04-2018,12-04-2018,Pending,3,9
1528,20,Pending,12-04-2018,12-04-2018,Pending,3,8
1529,50,Pending,12-04-2018,12-04-2018,Pending,3,8
1530,110,Pending,13-04-2018,13-04-2018,Pending,1,2
1531,233,Pending,13-04-2018,13-04-2018,Pending,1,2
1532,7,Processing,13-04-2018,13-04-2018,Pending,2,7
1533,28,Processing,13-04-2018,13-04-2018,Pending,2,6
1534,18,Processing,14-04-2018,14-04-2018,Pending,2,7
1535,19,Processing,14-04-2018,14-04-2018,Pending,2,7
1536,34,Processing,14-04-2018,14-04-2018,Pending,2,7
1537,36,Pending,15-04-2018,15-04-2018,Pending,2,6
1538,79,Processing,15-04-2018,15-04-2018,Pending,2,6
1539,116,Pending,15-04-2018,15-04-2018,Pending,3,9
1540,187,Pending,16-04-2018,16-04-2018,Pending,1,2
1541,10,Processing,16-04-2018,16-04-2018,Pending,2,7
1542,58,Processing,16-04-2018,16-04-2018,Pending,2,6
1543,76,Pending,16-04-2018,16-04-2018,Pending,2,6
1544,5,Pending,17-04-2018,17-04-2018,Pending,1,2
1545,67,Pending,17-04-2018,17-04-2018,Pending,1,3
1546,91,Processing,17-04-2018,17-04-2018,Pending,1,3
1547,169,Pending,17-04-2018,17-04-2018,Pending,1,3
1548,170,Pending,17-04-2018,17-04-2018,Pending,1,2
1549,17,Pending,17-04-2018,17-04-2018,Pending,2,7
1550,39,Pending,17-04-2018,17-04-2018,Pending,2,6
1551,70,Pending,17-04-2018,17-04-2018,Pending,2,7
1552,73,Pending,17-04-2018,17-04-2018,Pending,2,7
1553,30,Processing,18-04-2018,18-04-2018,Pending,1,3
1554,172,Pending,18-04-2018,18-04-2018,Pending,1,3
1555,1,Pending,18-04-2018,18-04-2018,Pending,2,7
1556,4,Processing,18-04-2018,18-04-2018,Pending,2,6
1557,121,Processing,19-04-2018,19-04-2018,Pending,1,3
1558,63,Pending,19-04-2018,19-04-2018,Pending,2,6
1559,42,Processing,20-04-2018,20-04-2018,Pending,2,6
1560,57,Pending,20-04-2018,20-04-2018,Pending,2,7
1561,65,Processing,20-04-2018,20-04-2018,Pending,2,7
1562,88,Pending,20-04-2018,20-04-2018,Pending,2,7
1563,77,Processing,20-04-2018,20-04-2018,Pending,3,9
1564,46,Pending,21-04-2018,21-04-2018,Pending,1,3
1565,60,Processing,21-04-2018,21-04-2018,Pending,1,2
1566,72,Pending,21-04-2018,21-04-2018,Pending,1,3
1567,89,Processing,21-04-2018,21-04-2018,Pending,1,2
1568,192,Processing,21-04-2018,21-04-2018,Pending,1,3
1569,29,Processing,22-04-2018,22-04-2018,Pending,2,7
1570,54,Processing,22-04-2018,22-04-2018,Pending,2,7
1571,80,Pending,22-04-2018,22-04-2018,Pending,2,7
1572,14,Pending,22-04-2018,22-04-2018,Pending,3,9
1573,24,Processing,23-04-2018,23-04-2018,Pending,1,2
1574,124,Pending,23-04-2018,23-04-2018,Pending,1,2
1575,224,Processing,23-04-2018,23-04-2018,Pending,1,3
1576,12,Processing,23-04-2018,23-04-2018,Pending,2,7
1577,48,Pending,23-04-2018,23-04-2018,Pending,2,7
1578,93,Processing,23-04-2018,23-04-2018,Pending,2,7
1579,104,Processing,24-04-2018,24-04-2018,Pending,1,2
1580,191,Processing,24-04-2018,24-04-2018,Pending,1,2
1581,188,Processing,25-04-2018,25-04-2018,Pending,1,2
1582,240,Pending,25-04-2018,25-04-2018,Pending,1,3
1583,44,Pending,25-04-2018,25-04-2018,Pending,2,6
1584,109,Processing,26-04-2018,26-04-2018,Pending,1,3
1585,157,Pending,26-04-2018,26-04-2018,Pending,1,3
1586,176,Pending,26-04-2018,26-04-2018,Pending,1,2
1587,231,Processing,26-04-2018,26-04-2018,Pending,1,2
1588,11,Pending,26-04-2018,26-04-2018,Pending,2,6
1589,40,Processing,27-04-2018,27-04-2018,Pending,1,3
1590,138,Pending,27-04-2018,27-04-2018,Pending,1,3
1591,165,Processing,27-04-2018,27-04-2018,Pending,1,2
1592,6,Processing,27-04-2018,27-04-2018,Pending,2,7
1593,9,Pending,27-04-2018,27-04-2018,Pending,2,6
1594,45,Pending,28-04-2018,28-04-2018,Pending,2,7
1595,71,Processing,28-04-2018,28-04-2018,Pending,2,7
1596,21,Processing,28-04-2018,28-04-2018,Pending,3,8
1597,56,Pending,28-04-2018,28-04-2018,Pending,3,9
1598,239,Processing,29-04-2018,29-04-2018,Pending,1,3
1599,49,Pending,29-04-2018,29-04-2018,Pending,2,7
1600,90,Pending,29-04-2018,29-04-2018,Pending,2,6
1601,43,Pending,29-04-2018,29-04-2018,Pending,3,8
1602,55,Pending,30-04-2018,30-04-2018,Pending,2,6
1603,74,Processing,30-04-2018,30-04-2018,Pending,2,6
1604,7,Rejected,17-06-2018,17-06-2018,Pending,2,7
1605,123,Rejected,01-07-2018,01-07-2018,Pending,3,8
1606,119,Rejected,10-07-2018,10-07-2018,Pending,3,8
1607,33,Rejected,11-07-2018,11-07-2018,Pending,1,2
1608,53,Rejected,12-07-2018,12-07-2018,Pending,1,2
1609,10,Rejected,23-08-2018,23-08-2018,Pending,2,7
1610,15,Rejected,25-08-2018,25-08-2018,Pending,2,7
1611,6,Rejected,06-09-2018,06-09-2018,Pending,2,7
1612,3,Rejected,21-10-2018,21-10-2018,Pending,1,3
1613,1,Rejected,18-11-2018,18-11-2018,Pending,2,6
1614,135,Rejected,28-11-2018,28-11-2018,Pending,3,8
1615,136,Rejected,28-12-2018,28-12-2018,Pending,3,8
